Date,humidity,precipitation,pressure,temperature,wind-speed,co,so2,pm25,pm10,o3,no2,aqi_co,aqi_so2,aqi_pm25,aqi_pm10,aqi_o3_1,aqi_no2,AQI_total
2022-03-20,51.0,99.0,1010.7,11.0,1.5,0.34,0.0015,13.0,4.0,0.0312,0.006500000000000001,4,2,42,4,0,0,42
2022-03-21,59.0,99.0,1018.9,10.5,1.5,0.34,0.0015,21.0,8.0,0.0304,0.008400000000000001,4,2,62,7,0,0,62
2022-03-22,88.0,1.0,1019.3,4.0,2.1,0.34,0.0015,21.0,6.0,0.0256,0.013000000000000001,4,2,62,6,0,0,62
2022-03-23,60.0,99.0,1017.6,6.0,1.5,0.34,0.0015,50.0,12.0,0.0264,0.013900000000000001,4,2,120,11,0,0,120
2022-03-24,68.0,0.3,1015.0,10.0,1.3,0.45,0.0015,57.0,16.0,0.028100000000000003,0.0167,5,2,133,15,0,0,133
2022-03-25,52.0,,1025.3,13.8,1.4,0.45,0.0029,59.0,19.0,0.0296,0.0213,5,4,137,18,0,0,137
2022-03-26,73.7,99.0,1012.6,16.3,2.6,0.34,0.0015,46.0,17.0,0.0344,0.009300000000000001,4,2,112,16,0,0,112
2022-03-27,69.0,1.1,1003.0,16.6,2.2,0.34,0.0015,21.0,9.0,0.0352,0.006500000000000001,4,2,62,8,0,0,62
2022-03-28,43.0,99.0,1017.7,13.6,2.0,0.34,0.0015,25.0,9.0,0.033600000000000005,0.008400000000000001,4,2,70,8,0,0,70
2022-03-29,49.0,99.0,1028.6,11.0,1.3,0.34,0.0015,42.0,13.0,0.0233,0.0158,4,2,104,12,0,0,104
2022-03-30,71.7,0.1,1021.5,15.7,1.5,0.45,0.0015,53.0,16.0,0.024100000000000003,0.0149,5,2,126,15,0,0,126
2022-03-31,77.7,0.1,1014.0,15.0,1.6,0.34,0.0015,46.0,14.0,0.032799999999999996,0.0121,4,2,112,13,0,0,112
2022-04-01,58.0,1.6,1021.0,8.0,2.6,0.34,0.0015,21.0,7.0,0.0352,0.006500000000000001,4,2,62,6,0,0,62
2022-04-02,45.5,,1027.3,9.4,1.7,0.34,0.0015,38.0,10.0,0.0352,0.008400000000000001,4,2,95,9,0,0,95
2022-04-03,82.5,1.0,1028.6,8.8,1.7,0.34,0.0015,38.0,10.0,0.0289,0.008400000000000001,4,2,95,9,0,0,95
2022-04-04,93.5,1.8,1022.9,9.0,3.0,0.34,0.0015,13.0,4.0,0.0304,0.008400000000000001,4,2,42,4,0,0,42
2022-04-05,77.0,0.3,1020.1,13.0,2.1,0.34,0.0015,17.0,5.0,0.032799999999999996,0.009300000000000001,4,2,54,5,0,0,54
2022-04-06,67.9,,1015.9,16.0,1.2,0.45,0.0029,50.0,16.0,0.0233,0.018600000000000002,5,4,120,15,0,0,120
2022-04-07,68.0,,1014.4,15.0,2.0,0.34,0.0029,57.0,20.0,0.0361,0.0121,4,4,133,19,0,0,133
2022-04-08,54.0,,1015.4,16.0,1.9,0.34,0.0029,50.0,15.0,0.0384,0.0112,4,4,120,14,0,0,120
2022-04-09,61.0,,1015.9,18.0,1.5,0.34,0.0015,55.0,19.0,0.040799999999999996,0.0121,4,2,130,18,0,0,130
2022-04-10,59.4,,1017.9,19.5,1.3,0.45,0.0029,65.0,23.0,0.044,0.0112,5,4,149,21,0,0,149
2022-04-11,69.0,,1016.4,19.1,2.0,0.34,0.0029,65.0,24.0,0.0352,0.0121,4,4,149,22,0,0,149
2022-04-12,68.0,,1011.7,20.0,1.6,0.34,0.0015,59.0,22.0,0.028100000000000003,0.013000000000000001,4,2,137,20,0,0,137
2022-04-13,73.0,99.0,1010.5,21.1,1.2,0.34,0.0029,57.0,21.0,0.0192,0.0176,4,4,133,19,0,0,133
2022-04-14,85.3,99.0,1017.5,12.9,2.1,0.34,0.0015,34.0,10.0,0.028100000000000003,0.010199999999999999,4,2,87,9,0,0,87
2022-04-15,94.0,0.7,1010.0,10.7,1.6,0.34,0.0015,17.0,5.0,0.0184,0.0112,4,2,54,5,0,0,54
2022-04-16,75.0,99.0,1006.1,12.0,1.8,0.34,0.0015,17.0,5.0,0.0272,0.0075,4,2,54,5,0,0,54
2022-04-17,60.0,99.0,1018.1,14.0,1.3,0.34,0.0029,42.0,13.0,0.0296,0.0075,4,4,104,12,0,0,104
2022-04-18,80.7,99.0,1015.4,14.4,1.2,0.34,0.0015,50.0,17.0,0.024100000000000003,0.0158,4,2,120,16,0,0,120
2022-04-19,69.0,0.7,1013.6,16.0,1.3,0.34,0.0015,38.0,12.0,0.0352,0.0112,4,2,95,11,0,0,95
2022-04-20,79.5,0.3,1019.9,13.0,1.5,0.34,0.0015,61.0,20.0,0.0312,0.013000000000000001,4,2,141,19,0,0,141
2022-04-21,73.5,0.2,1018.1,16.8,1.2,0.45,0.0015,63.0,22.0,0.0289,0.0158,5,2,145,20,0,0,145
2022-04-22,76.0,3.6,1007.6,20.0,1.4,0.45,0.0029,38.0,11.0,0.0312,0.013900000000000001,5,4,95,10,0,0,95
2022-04-23,70.5,,1008.2,21.4,1.0,0.5599999999999999,0.0029,63.0,24.0,0.032799999999999996,0.0176,6,4,145,22,0,0,145
2022-04-24,69.5,0.4,1013.0,18.3,1.4,0.34,0.0015,46.0,17.0,0.0384,0.006500000000000001,4,2,112,16,0,0,112
2022-04-25,76.0,99.0,1012.8,20.5,1.5,0.45,0.0029,53.0,18.0,0.032799999999999996,0.013000000000000001,5,4,126,17,0,0,126
2022-04-26,87.0,99.0,1009.6,21.8,2.4,0.34,0.0029,34.0,13.0,0.0216,0.009300000000000001,4,4,87,12,0,0,87
2022-04-27,77.0,99.5,1004.8,23.0,2.5,0.34,0.0015,30.0,12.0,0.0192,0.008400000000000001,4,2,80,11,0,0,80
2022-04-28,56.0,99.0,1017.5,17.6,2.3,0.34,0.0015,38.0,14.0,0.0344,0.006500000000000001,4,2,95,13,0,0,95
2022-04-29,79.3,0.8,1009.0,14.0,1.7,0.34,0.0015,30.0,10.0,0.0304,0.008400000000000001,4,2,80,9,0,0,80
2022-04-30,56.6,99.5,1015.4,13.0,2.3,0.34,0.0015,21.0,5.0,0.0352,0.0056,4,2,62,5,0,0,62
2022-05-01,70.9,0.2,1009.2,13.0,1.2,0.34,0.0029,38.0,11.0,0.0289,0.008400000000000001,4,4,95,10,0,0,95
2022-05-02,72.0,99.0,1007.9,14.0,1.6,0.34,0.0015,21.0,8.0,0.0304,0.008400000000000001,4,2,62,7,0,0,62
2022-05-03,58.5,,1015.3,16.0,1.6,0.34,0.0015,30.0,10.0,0.04,0.006500000000000001,4,2,80,9,0,0,80
2022-05-04,54.9,99.0,1019.0,19.0,1.5,0.34,0.0015,50.0,14.0,0.040799999999999996,0.008400000000000001,4,2,120,13,0,0,120
2022-05-05,60.0,,1021.0,20.2,1.5,0.45,0.0029,61.0,20.0,0.0424,0.0112,5,4,141,19,0,0,141
2022-05-06,64.5,,1021.0,20.0,1.5,0.34,0.0015,50.0,15.0,0.0376,0.010199999999999999,4,2,120,14,0,0,120
2022-05-07,79.5,99.0,1014.4,19.0,1.2,0.34,0.0015,38.0,12.0,0.033600000000000005,0.010199999999999999,4,2,95,11,0,0,95
2022-05-08,52.0,99.0,1013.7,18.1,1.8,0.34,0.0029,25.0,10.0,0.0352,0.006500000000000001,4,4,70,9,0,0,70
2022-05-09,71.5,99.0,1017.3,15.0,1.8,0.34,0.0015,25.0,10.0,0.0272,0.009300000000000001,4,2,70,9,0,0,70
2022-05-10,57.5,0.5,1019.0,17.0,1.9,0.34,0.0015,30.0,10.0,0.032,0.008400000000000001,4,2,80,9,0,0,80
2022-05-11,60.5,,1019.0,19.5,1.4,0.34,0.0029,38.0,12.0,0.0352,0.013000000000000001,4,4,95,11,0,0,95
2022-05-12,81.0,99.0,1015.7,20.0,1.2,0.34,0.0015,42.0,15.0,0.0216,0.013900000000000001,4,2,104,14,0,0,104
2022-05-13,97.0,0.9,1007.7,19.0,1.0,0.34,0.0015,17.0,8.0,0.016,0.013000000000000001,4,2,54,7,0,0,54
2022-05-14,87.0,99.0,1001.0,22.0,1.7,0.34,0.0015,21.0,9.0,0.016,0.0075,4,2,62,8,0,0,62
2022-05-15,62.8,99.0,1009.4,18.3,1.5,0.34,0.0015,34.0,12.0,0.0368,0.0056,4,2,87,11,0,0,87
2022-05-16,90.0,0.4,1011.4,15.0,1.5,0.34,0.0015,30.0,10.0,0.0264,0.010199999999999999,4,2,80,9,0,0,80
2022-05-17,84.0,99.5,1013.7,17.0,0.7,0.45,0.0015,34.0,11.0,0.016800000000000002,0.018600000000000002,5,2,87,10,0,0,87
2022-05-18,67.0,,1017.7,19.8,1.4,0.45,0.0029,57.0,19.0,0.033600000000000005,0.0149,5,4,133,18,0,0,133
2022-05-19,55.0,,1016.0,21.1,1.6,0.45,0.0029,55.0,17.0,0.041600000000000005,0.013000000000000001,5,4,130,16,0,0,130
2022-05-20,67.2,,1013.6,21.4,1.2,0.45,0.0029,65.0,24.0,0.044,0.0167,5,4,149,22,0,0,149
2022-05-21,83.0,3.7,1009.4,19.7,1.0,0.34,0.0015,53.0,19.0,0.0304,0.013000000000000001,4,2,126,18,0,0,126
2022-05-22,77.5,0.8,1004.0,19.0,2.0,0.22999999999999998,0.0015,21.0,8.0,0.0384,0.0047,3,2,62,7,0,0,62
2022-05-23,72.0,99.5,1008.5,19.2,2.0,0.34,0.0015,30.0,10.0,0.0384,0.008400000000000001,4,2,80,9,0,0,80
2022-05-24,69.0,,1015.0,21.6,1.7,0.34,0.0029,34.0,10.0,0.0384,0.010199999999999999,4,4,87,9,0,0,87
2022-05-25,70.0,,1012.2,22.0,2.0,0.34,0.0015,30.0,10.0,0.0376,0.009300000000000001,4,2,80,9,0,0,80
2022-05-26,68.5,,1008.9,22.0,2.0,0.34,0.0015,38.0,13.0,0.0352,0.009300000000000001,4,2,95,12,0,0,95
2022-05-27,87.0,1.5,997.2,21.1,2.4,0.34,0.0015,30.0,13.0,0.033600000000000005,0.008400000000000001,4,2,80,12,0,0,80
2022-05-28,50.9,99.0,999.9,24.0,1.3,0.34,0.0015,34.0,10.0,0.0352,0.009300000000000001,4,2,87,9,0,0,87
2022-05-29,45.6,,1004.4,25.0,1.7,0.34,0.0015,46.0,13.0,0.048100000000000004,0.0075,4,2,112,12,0,0,112
2022-05-30,65.0,99.0,1005.3,23.0,2.2,0.34,0.0015,53.0,18.0,0.032799999999999996,0.010199999999999999,4,2,126,17,0,0,126
2022-05-31,83.8,1.9,1004.0,20.0,1.4,0.34,0.0015,30.0,11.0,0.028100000000000003,0.009300000000000001,4,2,80,10,0,0,80
2022-06-01,53.0,99.0,1007.0,22.2,1.6,0.34,0.0015,38.0,13.0,0.0368,0.009300000000000001,4,2,95,12,0,0,95
2022-06-02,66.4,,1006.6,23.0,1.9,0.34,0.0015,38.0,13.0,0.032799999999999996,0.0112,4,2,95,12,0,0,95
2022-06-03,79.5,0.5,1006.0,21.1,1.5,0.34,0.0015,46.0,16.0,0.0361,0.010199999999999999,4,2,112,15,0,0,112
2022-06-04,62.4,99.0,1010.1,21.0,1.7,0.34,0.0015,38.0,13.0,0.039200000000000006,0.006500000000000001,4,2,95,12,0,0,95
2022-06-05,72.1,99.0,1008.4,21.6,1.8,0.34,0.0015,38.0,13.0,0.0344,0.0056,4,2,95,12,0,0,95
2022-06-06,95.0,2.3,999.2,17.0,2.2,0.34,0.0015,17.0,7.0,0.0264,0.0075,4,2,54,6,0,0,54
2022-06-07,87.0,0.4,997.5,17.5,1.8,0.22999999999999998,0.0015,13.0,5.0,0.0264,0.006500000000000001,3,2,42,5,0,0,42
2022-06-08,81.0,99.0,1010.1,18.0,1.6,0.22999999999999998,0.0015,34.0,12.0,0.0224,0.006500000000000001,3,2,87,11,0,0,87
2022-06-09,83.0,99.0,1014.5,19.4,1.4,0.34,0.0015,25.0,10.0,0.020800000000000003,0.009300000000000001,4,2,70,9,0,0,70
2022-06-10,76.0,99.0,1016.0,22.0,1.4,0.34,0.0015,38.0,13.0,0.0233,0.010199999999999999,4,2,95,12,0,0,95
2022-06-11,78.2,99.0,1012.8,22.2,1.3,0.34,0.0029,25.0,10.0,0.0224,0.010199999999999999,4,4,70,9,0,0,70
2022-06-12,74.0,0.6,1006.0,22.0,1.8,0.34,0.0015,30.0,10.0,0.032,0.0047,4,2,80,9,0,0,80
2022-06-13,50.0,,1011.6,21.2,2.1,0.22999999999999998,0.0015,25.0,9.0,0.0264,0.006500000000000001,3,2,70,8,0,0,70
2022-06-14,77.0,99.0,1017.1,18.0,1.9,0.22999999999999998,0.0015,30.0,11.0,0.0233,0.006500000000000001,3,2,80,10,0,0,80
2022-06-15,92.0,0.4,1012.2,17.7,1.2,0.34,0.0015,25.0,10.0,0.0233,0.0112,4,2,70,9,0,0,70
2022-06-16,83.0,99.0,1008.3,21.0,0.7,0.45,0.0015,53.0,18.0,0.0233,0.0167,5,2,126,17,0,0,126
2022-06-17,78.0,,1008.0,23.3,0.8,0.5599999999999999,0.0029,74.0,30.0,0.024100000000000003,0.024100000000000003,6,4,156,28,0,0,156
2022-06-18,84.0,0.2,1008.9,23.0,0.9,0.45,0.0029,70.0,30.0,0.0136,0.018600000000000002,5,4,154,28,0,0,154
2022-06-19,78.0,99.5,1005.9,25.0,1.5,0.34,0.0015,34.0,12.0,0.0264,0.009300000000000001,4,2,87,11,0,0,87
2022-06-20,76.0,,1004.0,26.0,1.2,0.34,0.0015,55.0,20.0,0.0216,0.013900000000000001,4,2,130,19,0,0,130
2022-06-21,80.8,0.1,1006.6,25.0,1.3,0.45,0.0029,63.0,27.0,0.0289,0.0167,5,4,145,25,0,0,145
2022-06-22,88.0,1.2,1008.3,24.0,1.5,0.34,0.0015,55.0,20.0,0.024800000000000003,0.009300000000000001,4,2,130,19,0,0,130
2022-06-23,84.9,99.0,1010.5,24.0,1.3,0.34,0.0015,46.0,19.0,0.020800000000000003,0.0112,4,2,112,18,0,0,112
2022-06-24,72.0,99.0,1003.0,28.0,3.2,0.22999999999999998,0.0015,38.0,16.0,0.0136,0.0056,3,2,95,15,0,0,95
2022-06-25,65.0,,1004.5,30.2,3.5,0.22999999999999998,0.0015,53.0,20.0,0.0176,0.0047,3,2,126,19,0,0,126
2022-06-26,58.0,99.0,1010.5,30.0,2.1,0.22999999999999998,0.0015,42.0,15.0,0.0216,0.0056,3,2,104,14,0,0,104
2022-06-27,63.0,99.0,1010.9,30.0,1.3,0.34,0.0029,55.0,20.0,0.0224,0.0149,4,4,130,19,0,0,130
2022-06-28,66.5,,1009.0,30.0,1.4,0.34,0.0029,57.0,24.0,0.0312,0.0167,4,4,133,22,0,0,133
2022-06-29,63.3,,1008.0,30.5,1.5,0.34,0.0029,57.0,23.0,0.0184,0.0158,4,4,133,21,0,0,133
2022-06-30,59.0,99.0,1010.5,32.0,1.3,0.34,0.0029,65.0,28.0,0.04,0.0167,4,4,149,26,0,0,149
2022-07-01,65.3,99.0,1013.0,30.6,1.4,0.34,0.0029,63.0,27.0,0.032,0.0149,4,4,145,25,0,0,145
2022-07-02,68.0,99.0,1012.2,30.0,1.5,0.34,0.0029,57.0,24.0,0.0233,0.0121,4,4,133,22,0,0,133
2022-07-03,68.0,99.0,1009.4,29.7,1.2,0.34,0.0015,42.0,17.0,0.0145,0.009300000000000001,4,2,104,16,0,0,104
2022-07-04,72.0,99.0,1008.5,28.0,1.2,0.22999999999999998,0.0015,34.0,12.0,0.0112,0.010199999999999999,3,2,87,11,0,0,87
2022-07-05,76.5,99.0,1007.4,26.1,1.7,0.22999999999999998,0.0015,21.0,10.0,0.008,0.008400000000000001,3,2,62,9,0,0,62
2022-07-06,81.0,0.5,1004.6,26.0,2.5,0.22999999999999998,0.0015,17.0,9.0,0.0096,0.0056,3,2,54,8,0,0,54
2022-07-07,75.0,99.0,1008.9,26.0,2.0,0.22999999999999998,0.0015,17.0,8.0,0.0136,0.0056,3,2,54,7,0,0,54
2022-07-08,64.0,99.0,1005.4,26.6,1.7,0.22999999999999998,0.0015,21.0,8.0,0.0145,0.006500000000000001,3,2,62,7,0,0,62
2022-07-09,67.0,,1002.7,27.0,1.6,0.22999999999999998,0.0015,30.0,11.0,0.02,0.006500000000000001,3,2,80,10,0,0,80
2022-07-10,74.0,99.0,1004.7,27.8,2.3,0.22999999999999998,0.0015,25.0,10.0,0.0176,0.0047,3,2,70,9,0,0,70
2022-07-11,72.2,99.0,1006.6,28.6,1.4,0.22999999999999998,0.0015,34.0,13.0,0.0128,0.009300000000000001,3,2,87,12,0,0,87
2022-07-12,82.0,99.0,1006.0,26.4,1.6,0.34,0.0029,34.0,13.0,0.010400000000000001,0.010199999999999999,4,4,87,12,0,0,87
2022-07-13,96.0,6.0,1004.7,24.0,1.3,0.22999999999999998,0.0015,13.0,7.0,0.0112,0.009300000000000001,3,2,42,6,0,0,42
2022-07-14,95.0,99.0,1003.9,24.0,1.6,0.22999999999999998,0.0015,17.0,9.0,0.0121,0.008400000000000001,3,2,54,8,0,0,54
2022-07-15,97.0,1.1,1001.0,24.0,1.0,0.34,0.0015,21.0,12.0,0.0073,0.013000000000000001,4,2,62,11,0,0,62
2022-07-16,97.0,0.2,1001.8,24.0,1.0,0.34,0.0015,17.0,10.0,0.016800000000000002,0.010199999999999999,4,2,54,9,0,0,54
2022-07-17,83.3,0.8,999.3,26.2,1.7,0.34,0.0015,21.0,11.0,0.033600000000000005,0.006500000000000001,4,2,62,10,0,0,62
2022-07-18,72.9,,1002.1,28.7,1.1,0.34,0.0029,50.0,17.0,0.0344,0.008400000000000001,4,4,120,16,0,0,120
2022-07-19,80.0,99.0,999.9,28.0,1.5,0.34,0.0015,30.0,18.0,0.016,0.009300000000000001,4,2,80,17,0,0,80
2022-07-20,57.1,99.0,1000.8,30.2,1.5,0.34,0.0015,42.0,15.0,0.0312,0.010199999999999999,4,2,104,14,0,0,104
2022-07-21,70.0,99.0,1003.7,28.4,1.8,0.34,0.0015,50.0,20.0,0.032799999999999996,0.010199999999999999,4,2,120,19,0,0,120
2022-07-22,79.5,0.2,997.6,28.3,2.8,0.34,0.0015,53.0,24.0,0.0368,0.008400000000000001,4,2,126,22,0,0,126
2022-07-23,70.0,,999.3,29.4,1.5,0.34,0.0015,50.0,20.0,0.0376,0.009300000000000001,4,2,120,19,0,0,120
2022-07-24,69.0,,1005.7,29.0,1.8,0.34,0.0015,38.0,15.0,0.0289,0.0075,4,2,95,14,0,0,95
2022-07-25,71.0,99.0,1008.6,29.0,2.5,0.22999999999999998,0.0029,30.0,13.0,0.024100000000000003,0.0056,3,4,80,12,0,0,80
2022-07-26,90.3,2.6,1009.7,27.2,2.1,0.22999999999999998,0.0015,21.0,15.0,0.0064,0.006500000000000001,3,2,62,14,0,0,62
2022-07-27,74.0,99.5,1010.2,29.4,3.3,0.22999999999999998,0.0015,21.0,12.0,0.010400000000000001,0.0047,3,2,62,11,0,0,62
2022-07-28,76.0,99.0,1012.6,29.4,2.0,0.22999999999999998,0.0015,21.0,10.0,0.0096,0.006500000000000001,3,2,62,9,0,0,62
2022-07-29,73.3,0.1,1014.5,29.4,1.6,0.22999999999999998,0.0015,21.0,11.0,0.0128,0.008400000000000001,3,2,62,10,0,0,62
2022-07-30,72.0,,1012.9,31.0,1.5,0.22999999999999998,0.0015,30.0,16.0,0.0096,0.008400000000000001,3,2,80,15,0,0,80
2022-07-31,68.4,,1011.4,32.0,1.3,0.34,0.0029,46.0,20.0,0.0192,0.008400000000000001,4,4,112,19,0,0,112
2022-08-01,67.0,99.0,1011.3,32.0,1.5,0.22999999999999998,0.0029,42.0,18.0,0.0233,0.009300000000000001,3,4,104,17,0,0,104
2022-08-02,65.0,99.0,1010.1,33.0,1.4,0.22999999999999998,0.0029,53.0,21.0,0.0264,0.010199999999999999,3,4,126,19,0,0,126
2022-08-03,65.0,99.0,1006.0,33.0,1.4,0.34,0.0029,68.0,32.0,0.0376,0.013900000000000001,4,4,152,30,0,0,152
2022-08-04,86.0,99.0,1007.4,25.2,1.6,0.22999999999999998,0.0015,25.0,13.0,0.020800000000000003,0.008400000000000001,3,2,70,12,0,0,70
2022-08-05,78.0,0.1,1007.3,24.6,1.7,0.22999999999999998,0.0015,17.0,8.0,0.0184,0.006500000000000001,3,2,54,7,0,0,54
2022-08-06,71.7,99.0,1009.1,26.0,1.4,0.34,0.0043,30.0,12.0,0.0224,0.008400000000000001,4,6,80,11,0,0,80
2022-08-07,78.5,99.0,1010.5,28.0,1.2,0.34,0.0029,34.0,15.0,0.02,0.0075,4,4,87,14,0,0,87
2022-08-08,74.0,,1009.5,30.0,2.6,0.22999999999999998,0.0029,38.0,17.0,0.0184,0.0056,3,4,95,16,0,0,95
2022-08-09,68.0,,1007.9,31.0,3.3,0.22999999999999998,0.0029,46.0,20.0,0.0112,0.0047,3,4,112,19,0,0,112
2022-08-10,69.5,,1008.3,30.5,3.4,0.22999999999999998,0.0015,30.0,12.0,0.008,0.0047,3,2,80,11,0,0,80
2022-08-11,74.1,,1008.6,29.9,3.6,0.22999999999999998,0.0015,21.0,10.0,0.010400000000000001,0.0038,3,2,62,9,0,0,62
2022-08-12,80.0,0.2,1008.5,28.8,4.0,0.22999999999999998,0.0015,30.0,18.0,0.010400000000000001,0.0028,3,2,80,17,0,0,80
2022-08-13,93.0,4.6,1006.6,25.6,2.9,0.22999999999999998,0.0015,21.0,15.0,0.0136,0.0038,3,2,62,14,0,0,62
2022-08-14,76.2,99.0,1004.1,29.0,1.3,0.34,0.0015,42.0,17.0,0.0233,0.0056,4,2,104,16,0,0,104
2022-08-15,73.0,,1005.0,30.5,1.3,0.34,0.0015,61.0,30.0,0.024800000000000003,0.009300000000000001,4,2,141,28,0,0,141
2022-08-16,68.0,,1002.8,31.1,2.7,0.22999999999999998,0.0015,55.0,26.0,0.016,0.0047,3,2,130,24,0,0,130
2022-08-17,67.0,99.0,1007.9,29.4,1.4,0.34,0.0015,34.0,13.0,0.024800000000000003,0.009300000000000001,4,2,87,12,0,0,87
2022-08-18,80.6,0.5,1003.0,27.0,1.3,0.34,0.0015,25.0,12.0,0.0192,0.009300000000000001,4,2,70,11,0,0,70
2022-08-19,56.0,,1003.6,28.0,1.8,0.34,0.0015,25.0,10.0,0.032,0.0075,4,2,70,9,0,0,70
2022-08-20,75.0,,1002.8,27.2,0.9,0.45,0.0029,53.0,20.0,0.0361,0.0112,5,4,126,19,0,0,126
2022-08-21,80.5,0.1,1004.0,27.0,1.2,0.34,0.0015,53.0,21.0,0.0289,0.0075,4,2,126,19,0,0,126
2022-08-22,77.7,99.0,1007.4,26.9,1.4,0.34,0.0015,42.0,17.0,0.0264,0.010199999999999999,4,2,104,16,0,0,104
2022-08-23,80.0,,1005.0,29.2,1.8,0.34,0.0029,38.0,18.0,0.02,0.009300000000000001,4,4,95,17,0,0,95
2022-08-24,74.0,0.2,1004.4,29.0,1.8,0.34,0.0015,42.0,18.0,0.0264,0.008400000000000001,4,2,104,17,0,0,104
2022-08-25,71.0,0.2,1005.7,26.1,1.2,0.34,0.0029,38.0,16.0,0.0233,0.010199999999999999,4,4,95,15,0,0,95
2022-08-26,83.0,99.0,1004.0,27.7,1.2,0.45,0.0015,55.0,30.0,0.02,0.013900000000000001,5,2,130,28,0,0,130
2022-08-27,74.9,99.0,1004.1,29.1,1.6,0.34,0.0015,55.0,24.0,0.0304,0.009300000000000001,4,2,130,22,0,0,130
2022-08-28,83.0,0.4,1010.7,24.0,1.8,0.34,0.0015,21.0,10.0,0.0312,0.0047,4,2,62,9,0,0,62
2022-08-29,65.0,99.0,1017.5,23.8,1.8,0.34,0.0015,21.0,9.0,0.032,0.006500000000000001,4,2,62,8,0,0,62
2022-08-30,84.0,99.0,1013.7,23.0,1.2,0.34,0.0015,30.0,11.0,0.024100000000000003,0.010199999999999999,4,2,80,10,0,0,80
2022-08-31,84.0,0.5,1008.9,28.0,1.7,0.34,0.0015,34.0,19.0,0.0112,0.009300000000000001,4,2,87,18,0,0,87
2022-09-01,88.0,1.6,1009.1,27.2,2.3,0.22999999999999998,0.0015,21.0,14.0,0.0088,0.0075,3,2,62,13,0,0,62
2022-09-02,93.0,1.3,1015.0,24.0,1.1,0.34,0.0015,17.0,9.0,0.0184,0.0121,4,2,54,8,0,0,54
2022-09-03,80.5,99.0,1016.0,25.0,1.3,0.34,0.0015,25.0,10.0,0.0224,0.008400000000000001,4,2,70,9,0,0,70
2022-09-04,80.7,99.0,1015.5,26.0,1.3,0.34,0.0029,38.0,16.0,0.02,0.0056,4,4,95,15,0,0,95
2022-09-05,79.0,,1014.7,27.0,1.5,0.34,0.0029,34.0,15.0,0.016800000000000002,0.008400000000000001,4,4,87,14,0,0,87
2022-09-06,80.0,99.0,1010.4,28.3,2.1,0.34,0.0015,21.0,11.0,0.0073,0.009300000000000001,4,2,62,10,0,0,62
2022-09-07,85.0,0.6,1011.1,27.7,1.1,0.22999999999999998,0.0015,17.0,11.0,0.0056,0.009300000000000001,3,2,54,10,0,0,54
2022-09-08,89.0,99.0,1014.4,24.1,1.6,0.22999999999999998,0.0015,17.0,9.0,0.016800000000000002,0.010199999999999999,3,2,54,8,0,0,54
2022-09-09,86.0,99.0,1013.6,25.0,1.4,0.22999999999999998,0.0015,21.0,10.0,0.0128,0.009300000000000001,3,2,62,9,0,0,62
2022-09-10,69.0,99.0,1015.0,25.5,2.0,0.34,0.0015,34.0,11.0,0.0296,0.006500000000000001,4,2,87,10,0,0,87
2022-09-11,69.5,99.0,1015.7,25.0,2.2,0.22999999999999998,0.0015,38.0,13.0,0.0233,0.0038,3,2,95,12,0,0,95
2022-09-12,72.0,99.0,1014.2,26.0,2.0,0.22999999999999998,0.0015,25.0,10.0,0.016800000000000002,0.006500000000000001,3,2,70,9,0,0,70
2022-09-13,77.6,0.2,1014.0,27.0,1.3,0.34,0.0029,34.0,13.0,0.016800000000000002,0.010199999999999999,4,4,87,12,0,0,87
2022-09-14,73.9,,1014.4,27.0,1.9,0.34,0.0015,50.0,19.0,0.028100000000000003,0.0121,4,2,120,18,0,0,120
2022-09-15,68.0,,1014.9,24.0,1.5,0.34,0.0015,42.0,15.0,0.0264,0.008400000000000001,4,2,104,14,0,0,104
2022-09-16,64.0,,1013.9,26.7,1.3,0.34,0.0015,34.0,12.0,0.0224,0.0121,4,2,87,11,0,0,87
2022-09-17,69.0,99.0,1013.8,27.5,1.2,0.34,0.0029,38.0,16.0,0.020800000000000003,0.0112,4,4,95,15,0,0,95
2022-09-18,96.5,6.2,1010.0,26.0,1.4,0.22999999999999998,0.0015,21.0,13.0,0.0112,0.0075,3,2,62,12,0,0,62
2022-09-19,89.9,1.7,1000.5,27.7,3.3,0.22999999999999998,0.0015,42.0,26.0,0.0145,0.0038,3,2,104,24,0,0,104
2022-09-20,88.5,3.3,997.9,23.0,3.3,0.22999999999999998,0.0015,25.0,11.0,0.0192,0.0056,3,2,70,10,0,0,70
2022-09-21,71.0,99.5,1013.5,20.0,2.2,0.22999999999999998,0.0015,21.0,8.0,0.020800000000000003,0.006500000000000001,3,2,62,7,0,0,62
2022-09-22,66.7,99.0,1019.0,20.0,2.2,0.22999999999999998,0.0015,25.0,10.0,0.02,0.0075,3,2,70,9,0,0,70
2022-09-23,89.5,99.0,1012.3,22.0,1.3,0.34,0.0015,25.0,10.0,0.016800000000000002,0.008400000000000001,4,2,70,9,0,0,70
2022-09-24,98.0,3.8,1008.1,23.6,1.3,0.34,0.0015,13.0,7.0,0.0112,0.010199999999999999,4,2,42,6,0,0,42
2022-09-25,73.1,99.0,1013.9,23.0,1.9,0.34,0.0015,30.0,12.0,0.0312,0.0047,4,2,80,11,0,0,80
2022-09-26,71.1,,1014.9,24.0,1.0,0.34,0.0015,42.0,16.0,0.0289,0.0121,4,2,104,15,0,0,104
